#OBS: UID está desregulado 

Número por área,Área,Complexidade,Tarefa,Condição,Eixo (SAEB),Área.1,Número,UID
2.0,Biologia,Alta,A composição da membrana plasmática permite controlar seletivamente a entrada e saída de substâncias na célula,1,Vida e Evolução,,,1042
3.0,Biologia,Alta,"Mitocôndrias geram a maior parte da energia celular através da respiração celular, processo vital para as eucarióticas",1,Vida e Evolução,,,1043
4.0,Biologia,Alta,"Nos cloroplastos, células vegetais convertem energia luminosa em glicose usando água e gás carbônico",1,Vida e Evolução,,,1044
5.0,Biologia,Alta,"A meiose reduz os cromossomos pela metade para formar gametas, processo crucial na reprodução sexuada que aumenta a variabilidade",1,Vida e Evolução,,,1045
6.0,Biologia,Alta,"O DNA armazena informação genética na sequência de suas bases, dirigindo a síntese de proteínas e expressão de características",1,Vida e Evolução,,,1046
7.0,Biologia,Alta,A grande diversidade de espécies em um ecossistema contribui significativamente para sua resiliência e estabilidade a longo prazo,1,Vida e Evolução,,,1047
8.0,Biologia,Alta,"Hormônios agem como mensageiros químicos, regulando e coordenando processos fisiológicos complexos em diferentes partes de organismos",1,Vida e Evolução,,,1048
9.0,Biologia,Alta,"Pela seleção natural, indivíduos com características mais adaptadas ao ambiente tendem a sobreviver e reproduzir mais, transmitindo-as",1,Vida e Evolução,,,1049
10.0,Biologia,Alta,"A água é vital para células vivas pois suas propriedades facilitam reações químicas, transporte e manutenção da estrutura celular",1,Vida e Evolução,,,1050
11.0,Biologia,Alta,"Nos ecossistemas, a energia flui entre os níveis tróficos principalmente quando um organismo consome outro na cadeia alimentar",1,Vida e Evolução,,,1051
12.0,Biologia,Alta,"A parede celular vegetal, rica em celulose, fornece suporte estrutural e proteção mecânica à célula contra estresses externos",1,Vida e Evolução,,,1052
13.0,Biologia,Alta,"Anticorpos, produzidos pelo sistema imune, ligam-se a patógenos específicos marcando-os ou neutralizando-os diretamente para eliminação",1,Vida e Evolução,,,1053
14.0,Biologia,Alta,A quase universalidade do código genético em seres vivos sugere uma ancestralidade comum e permite o uso de técnicas de engenharia genética,1,Vida e Evolução,,,1054
15.0,Biologia,Alta,A difusão é o movimento espontâneo de partículas de uma área de maior concentração para uma de menor concentração,1,Vida e Evolução,,,1055
16.0,Biologia,Alta,Fungos secretam enzimas para digerir matéria orgânica fora de suas células e então absorvem os nutrientes resultantes,1,Vida e Evolução,,,1056
17.0,Biologia,Alta,O sistema nervoso usa impulsos elétricos em neurônios para coordenar respostas rápidas e comunicação entre diferentes partes do corpo,1,Vida e Evolução,,,1057
18.0,Biologia,Alta,A variabilidade genética dentro de uma população aumenta suas chances de adaptação e sobrevivência a mudanças ambientais ao longo do tempo,1,Vida e Evolução,,,1058
19.0,Biologia,Alta,Vírus não possuem maquinário próprio e precisam usar a estrutura e processos das células hospedeiras para conseguir se replicar,1,Vida e Evolução,,,1059
20.0,Biologia,Alta,"Ribossomos são as estruturas celulares onde ocorre a síntese de proteínas, traduzindo a informação genética contida no RNA mensageiro",1,Vida e Evolução,,,1060
21.0,Biologia,Alta,O núcleo celular é responsável por produzir a maior parte da energia usada pela célula,0,Vida e Evolução,,,1061
22.0,Biologia,Alta,A osmose é o movimento de soluto através de membrana semipermeável da menor para a maior concentração,0,Vida e Evolução,,,1062
23.0,Biologia,Alta,A mitose produz gametas com metade do número original de cromossomos da célula-mãe,0,Vida e Evolução,,,1063
24.0,Biologia,Alta,"Durante a síntese de proteínas, o DNA sai do núcleo e viaja até os ribossomos para ser traduzido",0,Vida e Evolução,,,1064
25.0,Biologia,Alta,"Em uma cadeia alimentar, a energia flui principalmente dos consumidores de nível superior para os produtores na base",0,Vida e Evolução,,,1065
26.0,Biologia,Alta,"Fósseis são formados exclusivamente a partir de partes moles de organismos antigos, como músculos e órgãos",0,Vida e Evolução,,,1066
27.0,Biologia,Alta,O sistema circulatório nos animais é responsável principalmente pela coordenação das respostas rápidas a estímulos externos,0,Vida e Evolução,,,1067
28.0,Biologia,Alta,Mutações genéticas sempre causam doenças graves e são prejudiciais para o organismo que as possui,0,Vida e Evolução,,,1068
29.0,Biologia,Alta,Bactérias são organismos multicelulares complexos que obtêm energia exclusivamente através da fotossíntese,0,Vida e Evolução,,,1069
30.0,Biologia,Alta,Lipídios servem principalmente como fonte imediata de energia para as células vivas,0,Vida e Evolução,,,1070
31.0,Biologia,Alta,"A clonagem cria um organismo geneticamente idêntico, mas apenas se for de uma espécie completamente diferente",0,Vida e Evolução,,,1071
32.0,Biologia,Alta,O processo de respiração celular ocorre exclusivamente nos cloroplastos das células vegetais,0,Vida e Evolução,,,1072
33.0,Biologia,Alta,Anticorpos funcionam diretamente destruindo fisicamente os patógenos assim que os encontram,0,Vida e Evolução,,,1073
34.0,Biologia,Alta,Toda a informação genética em uma célula é encontrada exclusivamente nos cromossomos localizados dentro do núcleo,0,Vida e Evolução,,,1074
35.0,Biologia,Alta,"Em um ecossistema, os decompositores transferem energia diretamente de volta para os produtores",0,Vida e Evolução,,,1075
36.0,Biologia,Alta,"A digestão ocorre apenas dentro das células nos organismos multicelulares, como nos humanos",0,Vida e Evolução,,,1076
37.0,Biologia,Alta,Vírus são considerados seres vivos complexos pois realizam metabolismo próprio e reproduzem-se independentemente,0,Vida e Evolução,,,1077
38.0,Biologia,Alta,O principal papel do sistema endócrino é coordenar respostas musculares rápidas a estímulos externos,0,Vida e Evolução,,,1078
39.0,Biologia,Alta,A variabilidade genética dentro de uma população prejudica sua capacidade de adaptação a mudanças ambientais,0,Vida e Evolução,,,1079
40.0,Biologia,Alta,Plantas obtêm a maior parte de sua massa seca absorvendo diretamente nutrientes minerais e água do solo,0,Vida e Evolução,,,1080
1.0,Física,Alta,A rotação terrestre explica o ciclo diurno-noturno pela exposição solar de diferentes partes do planeta,1,Terra e universo,,,1081
2.0,Física,Alta,A inclinação do eixo terrestre e a translação geram estações inversas devido à incidência solar variada,1,Terra e universo,,,1082
3.0,Física,Alta,"Posições relativas de Sol, Terra e Lua definem as fases lunares visíveis pela área iluminada",1,Terra e universo,,,1083
4.0,Física,Alta,"A gravidade da Lua e do Sol causa as marés, influenciando variações como sizígia e quadratura",1,Terra e universo,,,1084
5.0,Física,Alta,"A gravidade solar mantém órbitas planetárias elípticas, e a velocidade varia conforme a distância ao Sol",1,Terra e universo,,,1085
6.0,Física,Alta,Telescópios refratores e refletores funcionam diferentemente para focar luz em objetos distantes,1,Terra e universo,,,1086
7.0,Física,Alta,"Radiação solar impulsiona o ciclo da água e fotossíntese, conectando processos climáticos à vida terrestre",1,Terra e universo,,,1087
8.0,Física,Alta,"A cor da estrela indica sua temperatura: azuis são mais quentes, vermelhas são mais frias",1,Terra e universo,,,1088
9.0,Física,Alta,"Eclipses solar e lunar dependem da posição relativa de Sol, Terra e Lua",1,Terra e universo,,,1089
10.0,Física,Alta,"Gases estufa retêm calor na atmosfera, mantendo a temperatura terrestre; sem eles, o planeta seria gelado",1,Terra e universo,,,1090
11.0,Física,Alta,"Pressão atmosférica planetária depende da massa, composição gasosa e gravidade, determinando sua densidade",1,Terra e universo,,,1091
12.0,Física,Alta,"Ver estrelas distantes é ver o passado, pois a luz viaja por vastas distâncias cósmicas",1,Terra e universo,,,1092
13.0,Física,Alta,Faixas do espectro eletromagnético revelam informações distintas sobre objetos celestes conforme o tipo de observação,1,Terra e universo,,,1093
14.0,Física,Alta,"Foguetes movem-se no vácuo pelo princípio de ação e reação, expelindo massa para impulso",1,Terra e universo,,,1094
15.0,Física,Alta,"Supernovas resultam de fusão nuclear em estrelas massivas, liberando energia e criando elementos pesados",1,Terra e universo,,,1095
16.0,Física,Alta,"Ano-luz é medida prática para galáxias, pois a luz viaja vastas distâncias no espaço",1,Terra e universo,,,1096
17.0,Física,Alta,"O som é  uma onda mecânica que se propaga no ar, mas não no vácuo por falta de meio material",1,Terra e universo,,,1097
18.0,Física,Alta,Astronautas em órbita sentem ausência de peso devido à queda livre contínua ao redor da Terra,1,Terra e universo,,,1098
19.0,Física,Alta,O estilingue gravitacional usa a gravidade planetária para alterar velocidade e trajetória de naves espaciais,1,Terra e universo,,,1099
20.0,Física,Alta,"Radiação solar transfere energia para a Terra, impulsionando processos climáticos e a vida no planeta",1,Terra e universo,,,1100
21.0,Física,Alta,"As estações dependem da distância Terra-Sol, com órbitas elípticas explicando as mudanças climáticas",0,Terra e universo,,,1101
22.0,Física,Alta,O ciclo dia e noite na Terra é causado pela translação anual do planeta ao redor do Sol,0,Terra e universo,,,1102
23.0,Física,Alta,"As fases lunares resultam da sombra terrestre na Lua, que desaparece na fase Nova",0,Terra e universo,,,1103
24.0,Física,Alta,"As marés oceânicas são causadas principalmente pelo Sol, o que explica marés altas na quadratura",0,Terra e universo,,,1104
25.0,Física,Alta,A força gravitacional aumenta com o quadrado da distância entre objetos e também com suas massas,0,Terra e universo,,,1105
26.0,Física,Alta,"A luz de estrelas distantes chega instantaneamente, mostrando o universo exatamente como ele é agora",0,Terra e universo,,,1106
27.0,Física,Alta,"A energia solar chega por ondas sonoras no vácuo, pois a luz não se propaga no espaço",0,Terra e universo,,,1107
28.0,Física,Alta,"As estrelas mais brilhantes são sempre maiores e mais quentes, pois luminosidade depende só de tamanho e temperatura",0,Terra e universo,,,1108
29.0,Física,Alta,"A expansão do universo move galáxias umas em direção às outras, causando colisões gerais futuras",0,Terra e universo,,,1109
30.0,Física,Alta,"Os gases estufa bloqueiam todo o calor terrestre, impedindo seu escape e causando aquecimento ilimitado",0,Terra e universo,,,1110
31.0,Física,Alta,Os planetas mantêm órbitas circulares perfeitas devido a um impulso constante que anula a gravidade solar,0,Terra e universo,,,1111
32.0,Física,Alta,"Um eclipse lunar ocorre quando a Lua passa entre Sol e Terra, bloqueando a luz solar",0,Terra e universo,,,1112
33.0,Física,Alta,"A pressão atmosférica aumenta com a altitude, pois o ar fica mais denso em grandes alturas",0,Terra e universo,,,1113
34.0,Física,Alta,"A luz viaja mais rápido no ar que no vácuo, pois as partículas a impulsionam",0,Terra e universo,,,1114
35.0,Física,Alta,"As ondas de rádio têm mais energia por fóton que raios gama, por isso raios gama são menos perigosos",0,Terra e universo,,,1115
36.0,Física,Alta,"Os foguetes movem-se no vácuo empurrando o ar atrás, sem ar não há propulsão",0,Terra e universo,,,1116
37.0,Física,Alta,"Em colisões planetárias, energia é destruída, pois a Conservação não se aplica em grande escala",0,Terra e universo,,,1117
38.0,Física,Alta,"AU são ideais para medir distâncias entre estrelas e galáxias, pois ano-luz é muito pequeno",0,Terra e universo,,,1118
39.0,Física,Alta,"O som viaja mais rápido no vácuo que na atmosfera, sem resistência de partículas",0,Terra e universo,,,1119
40.0,Física,Alta,Os astronautas em órbita sentem ausência de peso por estarem fora do alcance da gravidade terrestre,0,Terra e universo,,,1120
1.0,Química,Baixa,A água pura ferve a 100°C ao nível do mar.,Verdadeira,Matéria e energia,,,1121
2.0,Química,Baixa,"O átomo é constituído por prótons, elétrons e nêutrons.",Verdadeira,Matéria e energia,,,1122
